response_time_ms,cumulative_probability
1.0810368694365025,1.5162082663674682e-05
1.0885889641940594,3.0324165327349365e-05
1.127501018345356,4.548624799102405e-05
1.1288041714578867,6.064833065469873e-05
1.1478750966489315,7.581041331837342e-05
1.1500529944896698,9.09724959820481e-05
1.1696701403707266,0.00010613457864572278
1.169826136901975,0.00012129666130939746
1.1763009242713451,0.00013645874397307214
1.1842770036309958,0.00015162082663674683
1.196922967210412,0.0001667829093004215
1.2031900696456432,0.0001819449919640962
1.204137923195958,0.00019710707462777086
1.2105840723961592,0.00021226915729144556
1.214608084410429,0.00022743123995512022
1.2262591626495123,0.00024259332261879492
1.2488339561969042,0.0002577554052824696
1.2526570353657007,0.0002729174879461443
1.270412001758814,0.00028807957060981895
1.2925670016556978,0.00030324165327349367
1.2967309448868036,0.00031840373593716834
1.3061631470918655,0.000333565818600843
1.310835825279355,0.00034872790126451767
1.3206920120865109,0.0003638899839281924
1.3219618704169989,0.00037905206659186706
1.327477861195803,0.0003942141492555417
1.3411161489784718,0.00040937623191921645
1.344496151432395,0.0004245383145828911
1.3466889504343271,0.0004397003972465658
1.350051024928689,0.00045486247991024045
1.353228930383921,0.00047002456257391517
1.3603579718619585,0.00048518664523758984
1.3639030512422323,0.0005003487279012645
1.3648918829858303,0.0005155108105649392
1.3660420663654804,0.0005306728932286138
1.3678111135959623,0.0005458349758922886
1.384017989039421,0.0005609970585559633
1.3841670006513596,0.0005761591412196379
1.3900790363550186,0.0005913212238833126
1.3909500557929275,0.0006064833065469873
1.4053769409656525,0.000621645389210662
1.4073180500417948,0.0006368074718743367
1.4076230581849811,0.0006519695545380114
1.4084121212363243,0.000667131637201686
1.4090859331190586,0.0006822937198653607
1.418459927663207,0.0006974558025290353
1.4236089773476124,0.0007126178851927101
1.4239030424505472,0.0007277799678563848
1.4255831483751535,0.0007429420505200594
1.426671864464879,0.0007581041331837341
1.4267759397625923,0.0007732662158474088
1.4353299047797918,0.0007884282985110835
1.4358018524944782,0.0008035903811747582
1.450231997296214,0.0008187524638384329
1.4575228560715914,0.0008339145465021075
1.4603801537305117,0.0008490766291657822
1.461029052734375,0.0008642387118294568
1.4620879665017128,0.0008794007944931316
1.4719038736075165,0.0008945628771568063
1.477191923186183,0.0009097249598204809
1.4851039741188288,0.0009248870424841556
1.4919440727680922,0.0009400491251478303
1.4927240554243326,0.000955211207811505
1.5021141152828932,0.0009703732904751797
1.5152138657867908,0.0009855353731388543
1.5324631240218878,0.001000697455802529
1.5335939824581146,0.0010158595384662037
1.5363800339400768,0.0010310216211298785
1.5390461776405573,0.0010461837037935532
1.5409570187330246,0.0010613457864572277
1.5441649593412876,0.0010765078691209024
1.548269996419549,0.0010916699517845771
1.5515780542045832,0.0011068320344482518
1.5638188924640417,0.0011219941171119266
1.567550003528595,0.001137156199775601
1.5714620240032673,0.0011523182824392758
1.5894288662821054,0.0011674803651029505
1.5943031758069992,0.0011826424477666252
1.5979357995092869,0.0011978045304303
1.6223951242864132,0.0012129666130939747
1.6337060369551182,0.0012281286957576492
1.6345710027962923,0.001243290778421324
1.668271841481328,0.0012584528610849986
1.671276055276394,0.0012736149437486733
1.693282974883914,0.001288777026412348
1.7015240155160427,0.0013039391090760228
1.7146379686892033,0.0013191011917396973
1.723460154607892,0.001334263274403372
1.7234780825674534,0.0013494253570670467
1.7296078149229288,0.0013645874397307215
1.7393308226019144,0.0013797495223943962
1.7474070191383362,0.0013949116050580707
1.759770093485713,0.0014100736877217454
1.7691939137876034,0.0014252357703854201
1.790453912690282,0.0014403978530490948
1.8121481407433748,0.0014555599357127696
1.8141199834644797,0.0014707220183764443
1.8171630799770355,0.0014858841010401188
1.8282020464539528,0.0015010461837037935
1.828925916925073,0.0015162082663674682
1.837792806327343,0.001531370349031143
1.8390968907624483,0.0015465324316948177
1.8454480450600383,0.0015616945143584922
1.847998006269336,0.001576856597022167
1.853061839938164,0.0015920186796858416
1.853774068877101,0.0016071807623495164
1.8687560223042965,0.001622342845013191
1.87528389506042,0.0016375049276768658
1.889156876131892,0.0016526670103405403
1.8913699313998225,0.001667829093004215
1.9217140506953,0.0016829911756678897
1.9493659492582085,0.0016981532583315645
1.951273065060377,0.0017133153409952392
1.95787800475955,0.0017284774236589137
1.9593231845647097,0.0017436395063225884
1.973072998225689,0.0017588015889862631
1.980631845071912,0.0017739636716499379
1.9847929943352935,0.0017891257543136126
2.0041768439114094,0.0018042878369772873
2.017311053350568,0.0018194499196409618
2.0344320219010115,0.0018346120023046365
2.040847903117537,0.0018497740849683112
2.05473299138248,0.001864936167631986
2.079947851598263,0.0018800982502956607
2.094418043270707,0.0018952603329593352
2.097348915413022,0.00191042241562301
2.1065811160951853,0.0019255844982866846
2.10821395739913,0.0019407465809503594
2.114253817126155,0.001955908663614034
2.147702034562826,0.0019710707462777086
2.1478100679814816,0.0019862328289413835
2.150004031136632,0.002001394911605058
2.1507921628654003,0.002016556994268733
2.151707885786891,0.0020317190769324075
2.153590088710189,0.002046881159596082
2.1553889382630587,0.002062043242259757
2.184285083785653,0.0020772053249234314
2.187068806961179,0.0020923674075871064
2.193202963098884,0.002107529490250781
2.1951349917799234,0.0021226915729144554
2.198169007897377,0.0021378536555781303
2.1994959097355604,0.002153015738241805
2.2043318022042517,0.0021681778209054797
2.210266888141632,0.0021833399035691542
2.213347936049104,0.0021985019862328288
2.222127979621291,0.0022136640688965037
2.223538001999259,0.002228826151560178
2.233376959338784,0.002243988234223853
2.2353229578584437,0.0022591503168875276
2.237660111859441,0.002274312399551202
2.2387958597391844,0.002289474482214877
2.244164003059268,0.0023046365648785516
2.2528921253979206,0.0023197986475422265
2.254759892821312,0.002334960730205901
2.2720980923622847,0.002350122812869576
2.2828131914138794,0.0023652848955332505
2.285944996401668,0.002380446978196925
2.2870770189911127,0.0023956090608606
2.2890290711075068,0.0024107711435242744
2.3098590318113565,0.0024259332261879494
2.3114399518817663,0.002441095308851624
2.3168139159679413,0.0024562573915152984
2.317819045856595,0.0024714194741789733
2.3183280136436224,0.002486581556842648
2.3207031190395355,0.0025017436395063227
2.3244288749992847,0.0025169057221699973
2.3298170417547226,0.0025320678048336718
2.334986114874482,0.0025472298874973467
2.3455009795725346,0.002562391970161021
2.3458078503608704,0.002577554052824696
2.3493499029427767,0.0025927161354883706
2.350914990529418,0.0026078782181520456
2.3515920620411634,0.00262304030081572
2.3583071306347847,0.0026382023834793946
2.366111148148775,0.0026533644661430695
2.3688969668000937,0.002668526548806744
2.3707200307399035,0.002683688631470419
2.373893978074193,0.0026988507141340935
2.375653013586998,0.002714012796797768
2.3806809913367037,0.002729174879461443
2.385084982961416,0.0027443369621251174
2.387777902185917,0.0027594990447887924
2.39601987414062,0.002774661127452467
2.398523036390543,0.0027898232101161414
2.398632932454348,0.0028049852927798163
2.403771970421076,0.002820147375443491
2.414458198472857,0.0028353094581071657
2.4292939342558384,0.0028504715407708403
2.4297968484461308,0.0028656336234345148
2.4327230639755726,0.0028807957060981897
2.4338020011782646,0.002895957788761864
2.441579010337591,0.002911119871425539
2.4422171991318464,0.0029262819540892136
2.442563883960247,0.0029414440367528886
2.451073843985796,0.002956606119416563
2.4556920398026705,0.0029717682020802376
2.46077892370522,0.0029869302847439125
2.461422001942992,0.003002092367407587
2.4622068740427494,0.003017254450071262
2.464887918904424,0.0030324165327349365
2.4698181077837944,0.003047578615398611
2.47659208253026,0.003062740698062286
2.4913218803703785,0.0030779027807259604
2.4952669627964497,0.0030930648633896354
2.495354972779751,0.00310822694605331
2.4988017976284027,0.0031233890287169844
2.5036910083144903,0.0031385511113806593
2.5041860062628984,0.003153713194044334
