response_time_ms,cumulative_probability
1.067992066964507,4.790901120591772e-06
1.0752971284091473,9.581802241183544e-06
1.0794070549309254,1.4372703361775316e-05
1.0817521251738071,1.9163604482367088e-05
1.0824238415807486,2.395450560295886e-05
1.0827761143445969,2.874540672355063e-05
1.0873880237340927,3.35363078441424e-05
1.092405989766121,3.8327208964734175e-05
1.0929941199719906,4.311811008532595e-05
1.096608117222786,4.790901120591772e-05
1.0967620182782412,5.2699912326509496e-05
1.0979499202221632,5.749081344710126e-05
1.102567184716463,6.228171456769304e-05
1.1036808136850595,6.70726156882848e-05
1.1061469558626411,7.186351680887658e-05
1.1067939922213554,7.665441792946835e-05
1.1089819017797709,8.144531905006012e-05
1.1132399085909128,8.62362201706519e-05
1.1254760902374985,9.102712129124367e-05
1.1267811059951782,9.581802241183545e-05
1.1285750661045313,0.00010060892353242722
1.1319241020828483,0.00010539982465301899
1.1355681344866753,0.00011019072577361075
1.1357639450579882,0.00011498162689420253
1.1358049232512712,0.0001197725280147943
1.13782100379467,0.0001245634291353861
1.1394259054213762,0.00012935433025597785
1.1404629331082106,0.0001341452313765696
1.1420450173318386,0.0001389361324971614
1.1432869359850883,0.00014372703361775315
1.144132111221552,0.00014851793473834494
1.1452760081738234,0.0001533088358589367
1.145398011431098,0.0001580997369795285
1.1458429507911203,0.00016289063810012025
1.147446921095252,0.00016768153922071204
1.1478059459477663,0.0001724724403413038
1.1483058333396912,0.00017726334146189556
1.1483209673315289,0.00018205424258248734
1.1500061955302954,0.0001868451437030791
1.1501540429890156,0.0001916360448236709
1.1539931874722242,0.00019642694594426265
1.157212071120739,0.00020121784706485444
1.1572819203138351,0.0002060087481854462
1.1582309380173683,0.00021079964930603799
1.1588269844651222,0.00021559055042662975
1.1596449185162785,0.0002203814515472215
1.160589978098869,0.0002251723526678133
1.1606959160417318,0.00022996325378840505
1.1610898654907942,0.00023475415490899684
1.1613760143518448,0.0002395450560295886
1.162462867796421,0.0002443359571501804
1.1628998909145594,0.0002491268582707722
1.1639019940048456,0.0002539177593913639
1.1646200437098742,0.0002587086605119557
1.1646749917417765,0.0002634995616325475
1.1652391403913498,0.0002682904627531392
1.1665481142699718,0.000273081363873731
1.167513895779848,0.0002778722649943228
1.1675308924168348,0.0002826631661149146
1.1681541800498962,0.0002874540672355063
1.16890505887568,0.0002922449683560981
1.1697630397975445,0.0002970358694766899
1.1698000598698854,0.0003018267705972816
1.170310191810131,0.0003066176717178734
1.1708620004355907,0.0003114085728384652
1.1709390673786402,0.000316199473959057
1.171746989712119,0.0003209903750796487
1.1725649237632751,0.0003257812762002405
1.1731900740414858,0.0003305721773208323
1.1739470064640043,0.00033536307844142407
1.1764229275286198,0.0003401539795620158
1.1764748487621546,0.0003449448806826076
1.1770280543714762,0.0003497357818031994
1.179412007331848,0.0003545266829237911
1.1797230690717695,0.0003593175840443829
1.18079106323421,0.0003641084851649747
1.18145695887506,0.0003688993862855665
1.18145695887506,0.0003736902874061582
1.1819580104202032,0.00037848118852675
1.1822220403701067,0.0003832720896473418
1.18304998613894,0.0003880629907679335
1.18328002281487,0.0003928538918885253
1.1832939926534891,0.0003976447930091171
1.1834530159831047,0.0004024356941297089
1.1838560458272696,0.0004072265952503006
1.1839531362056732,0.0004120174963708924
1.1842709500342607,0.0004168083974914842
1.1844048276543615,0.00042159929861207597
1.185043016448617,0.0004263901997326677
1.1854819022119043,0.0004311811008532595
1.1863259132951498,0.0004359720019738513
1.1875869240611792,0.000440762903094443
1.1878919322043655,0.0004455538042150348
1.190190901979804,0.0004503447053356266
1.1907580774277449,0.00045513560645621837
1.1908700689673424,0.0004599265075768101
1.1912069749087095,0.0004647174086974019
1.1916570365428925,0.0004695083098179937
1.1929778847843409,0.0004742992109385854
1.1932321358472109,0.0004790901120591772
1.1932759080082178,0.000483881013179769
1.1938880197703838,0.0004886719143003608
1.1940209660679102,0.0004934628154209525
1.194393029436469,0.0004982537165415443
1.1944270227104423,0.0005030446176621361
1.19447591714561,0.0005078355187827278
1.194958109408617,0.0005126264199033197
1.1952589266002178,0.0005174173210239114
1.1961970012634993,0.0005222082221445031
1.196963945403695,0.000526999123265095
1.1971150524914265,0.0005317900243856867
1.1971541680395603,0.0005365809255062784
1.1972479987889528,0.0005413718266268703
1.1980789713561537,0.000546162727747462
1.198092009872198,0.0005509536288680538
1.1992619838565588,0.0005557445299886456
1.1996251996606588,0.0005605354311092373
1.2002140283584597,0.0005653263322298292
1.2012729421257973,0.0005701172333504209
1.202070154249668,0.0005749081344710126
1.202821033075452,0.0005796990355916045
1.202862011268735,0.0005844899367121962
1.2033970560878515,0.0005892808378327879
1.2036720290780067,0.0005940717389533798
1.2043570168316364,0.0005988626400739715
1.2046571355313065,0.0006036535411945632
1.2047409545630217,0.0006084444423151551
1.2060599401593208,0.0006132353434357468
1.2083849869668484,0.0006180262445563386
1.2088981457054615,0.0006228171456769304
1.2090429663658142,0.0006276080467975221
1.2091458775103092,0.000632398947918114
1.2093661352992058,0.0006371898490387057
1.210964983329177,0.0006419807501592974
1.211419003084302,0.0006467716512798893
1.211761962622404,0.000651562552400481
1.2122280895709991,0.0006563534535210727
1.2126010842621326,0.0006611443546416646
1.212705159559846,0.0006659352557622563
1.2132839765399694,0.0006707261568828481
1.2137971352785826,0.0006755170580034399
1.214449992403388,0.0006803079591240316
1.214589923620224,0.0006850988602446235
1.2152709532529116,0.0006898897613652152
1.2152781710028648,0.0006946806624858069
1.2159841135144234,0.0006994715636063988
1.216755947098136,0.0007042624647269905
1.2170651461929085,0.0007090533658475822
1.2172230053693056,0.0007138442669681741
1.2182819191366434,0.0007186351680887658
1.2189708650112152,0.0007234260692093576
1.2207250110805037,0.0007282169703299494
1.2207329273223877,0.0007330078714505411
1.220955979079008,0.000737798772571133
1.2214449234306812,0.0007425896736917247
1.2214621528983116,0.0007473805748123164
1.2221729848533869,0.0007521714759329083
1.2225860264152288,0.0007569623770535
1.2226530816406012,0.0007617532781740917
1.222765073180199,0.0007665441792946836
1.223625149577856,0.0007713350804152753
1.2243581004440784,0.000776125981535867
1.2243939563632011,0.0007809168826564589
1.2249639257788658,0.0007857077837770506
1.225020969286561,0.0007904986848976424
1.2250239960849283,0.0007952895860182342
1.225300133228302,0.0008000804871388259
1.2253820896148682,0.0008048713882594178
1.2264379765838385,0.0008096622893800095
1.2265508994460106,0.0008144531905006012
1.227675937116146,0.0008192440916211931
1.2282519601285458,0.0008240349927417848
1.228847773745656,0.0008288258938623765
1.229345100000501,0.0008336167949829684
1.229844056069851,0.0008384076961035601
1.2298610527068377,0.0008431985972241519
1.2317360378801825,0.0008479894983447437
1.2319439556449652,0.0008527803994653354
1.2321360409259796,0.0008575713005859272
1.2333239428699017,0.000862362201706519
1.23454793356359,0.0008671531028271107
1.2356371153146029,0.0008719440039477026
1.2357390951365232,0.0008767349050682943
1.2357959058135748,0.000881525806188886
1.235848991200328,0.0008863167073094779
1.2360389810055494,0.0008911076084300696
1.2361579574644566,0.0008958985095506614
1.2365048751235008,0.0009006894106712532
1.237194985151291,0.0009054803117918449
1.2378301471471786,0.0009102712129124367
1.2380010448396206,0.0009150621140330285
1.2387980241328478,0.0009198530151536202
1.2390220072120428,0.000924643916274212
1.2390560004860165,0.0009294348173948038
1.2391239870339632,0.0009342257185153955
1.2395370285958052,0.0009390166196359874
1.2402960564941168,0.0009438075207565791
1.24123296700418,0.0009485984218771708
1.241608988493681,0.0009533893229977627
1.2416220270097256,0.0009581802241183544
1.2416229583323002,0.0009629711252389462
1.2417028192430737,0.000967762026359538
1.2417200487107038,0.0009725529274801297
1.241892809048295,0.0009773438286007215
1.2420120183378458,0.0009821347297213133
1.2423268053680658,0.000986925630841905
1.2424429878592491,0.0009917165319624967
1.243168953806162,0.0009965074330830887
1.243536127731204,0.0010012983342036804
1.2451221700757742,0.0010060892353242722
1.2451361399143934,0.001010880136444864
1.2452020309865477,0.0010156710375654556
1.2454960960894823,0.0010204619386860474
1.2456399854272604,0.0010252528398066393
1.2458330020308497,0.001030043740927231
1.2460388243198397,0.0010348346420478228
1.248932909220457,0.0010396255431684145
1.2491678353399038,0.0010444164442890062
1.250311965122819,0.0010492073454095982
1.2505999766290188,0.00105399824653019
1.250979956239462,0.0010587891476507817
1.2512470129877329,0.0010635800487713734
1.2514619156718254,0.0010683709498919651
1.251559006050229,0.0010731618510125569
1.251602079719305,0.0010779527521331488
1.2522491160780191,0.0010827436532537405
1.2528689112514255,0.0010875345543743323
1.2530148960649967,0.001092325455494924
1.2532849796116352,0.0010971163566155157
1.2542891781777143,0.0011019072577361077
1.2543050106614828,0.0011066981588566994
1.2544149067252874,0.0011114890599772912
1.2546300422400236,0.0011162799610978829
1.2546749785542488,0.0011210708622184746
1.2551720719784498,0.0011258617633390664
1.2552489060908556,0.0011306526644596583
1.255362993106246,0.00113544356558025
1.2557099107652905,0.0011402344667008418
1.2565350625663996,0.0011450253678214335
1.2570808175951242,0.0011498162689420252
1.2573141139000654,0.001154607170062617
1.258163945749402,0.001159398071183209
1.2581739574670792,0.0011641889723038007
1.25833204947412,0.0011689798734243924
1.2583800125867128,0.0011737707745449841
1.2586188968271017,0.0011785616756655759
1.2590151745826006,0.0011833525767861678
1.2591411359608171,0.0011881434779067595
1.2593287974596024,0.0011929343790273513
1.2596959713846445,0.001197725280147943
1.259713200852275,0.0012025161812685347
1.259932992979884,0.0012073070823891265
1.2607399839907885,0.0012120979835097184
1.260743010789156,0.0012168888846303101
1.2610070407390594,0.0012216797857509019
1.2610501144081354,0.0012264706868714936
1.2614279985427856,0.0012312615879920853
1.2614561710506678,0.0012360524891126773
1.2615008745342493,0.001240843390233269
1.2621621135622263,0.0012456342913538608
1.2627649120986462,0.0012504251924744525
1.262882025912404,0.0012552160935950442
1.263118116185069,0.001260006994715636
1.263177953660488,0.001264797895836228
1.2631891295313835,0.0012695887969568196
1.2633008882403374,0.0012743796980774114
1.2643360532820225,0.0012791705991980031
1.264628954231739,0.0012839615003185948
1.2650771532207727,0.0012887524014391868
