timestamp,response_time_ms,request_type,name,response_length,exception
1758597352.8071423,3.692897967994213,GET,home,18128,
1758597352.8202176,2.9291901737451553,GET,home,18128,
1758597352.8231325,282.1613559499383,POST,preserve_ticket,46,
1758597352.841458,2.948366105556488,GET,home,18128,
1758597352.8478096,2.6931401807814837,GET,home,18128,
1758597352.8736186,2.720372984185815,GET,home,18128,
1758597352.8890414,371.23098294250667,POST,get_trip_information,904,
1758597352.9003,154.40529608167708,POST,get_trip_information,327,
1758597352.9404726,2.957399934530258,GET,home,18128,
1758597352.954482,2.896177815273404,GET,home,18128,
1758597352.9600427,3.720963140949607,GET,home,18128,
1758597352.9663188,2.977553056553006,GET,home,18128,
1758597352.9758933,2.9201898723840714,GET,home,18128,
1758597352.9788024,158.38145092129707,POST,get_trip_information,327,
1758597352.9898932,2.912553958594799,GET,home,18128,
1758597352.992806,185.42073713615537,POST,get_trip_information,327,
1758597352.9983895,150.38028499111533,POST,get_trip_information,327,
1758597353.0016782,7.28740100748837,GET,home,18128,
1758597353.0050588,5.100534996017814,GET,home,18128,
1758597353.010046,168.3886859100312,POST,get_trip_information,327,
1758597353.0134284,6.878396030515432,GET,home,18128,
1758597353.0179143,2.999046817421913,GET,home,18128,
1758597353.033517,3.6408151499927044,GET,home,18128,
1758597353.0362012,5.276568932458758,GET,home,18128,
1758597353.03999,166.1773780360818,POST,get_trip_information,327,
1758597353.049179,4.19641612097621,GET,home,18128,
1758597353.052845,6.809586891904473,GET,home,18128,
1758597353.0586455,8.099118014797568,GET,home,18128,
1758597353.0630562,7.939221104606986,GET,home,18128,
1758597353.0642242,10.006356984376907,GET,home,18128,
1758597353.0673463,7.339318981394172,GET,home,18128,
1758597353.0749342,2.9860560316592455,GET,home,18128,
1758597353.080937,2.9149779584258795,GET,home,18128,
1758597353.1019802,2.8442221228033304,GET,home,18128,
1758597353.1136653,2.7692990843206644,GET,home,18128,
1758597353.1575668,42.38581913523376,GET,home,18128,
1758597353.1583693,198.14197695814073,POST,get_trip_information,327,
1758597353.159221,192.72047211416066,POST,get_trip_information,327,
1758597353.1599698,183.89664287678897,POST,get_trip_information,327,
1758597353.1607044,422.76127310469747,POST,get_trip_information,904,
1758597353.1608758,206.21959399431944,POST,get_trip_information,327,
