timestamp,response_time_ms,request_type,name,response_length,exception
1758602090.929294,138.10432702302933,POST,get_trip_information,327,
1758602090.9321525,128.5431100986898,POST,get_trip_information,327,
1758602090.9336555,135.9292569104582,POST,get_trip_information,327,
1758602090.9351149,3.8742900360375643,GET,home,18128,
1758602090.936811,113.75779984518886,POST,get_trip_information,327,
1758602090.9375417,132.03103211708367,POST,get_trip_information,327,
1758602090.939722,118.2413399219513,POST,get_trip_information,327,
1758602090.9405026,126.2803478166461,POST,get_trip_information,327,
1758602090.9411876,140.03378408960998,POST,get_trip_information,327,
1758602090.9543805,118.20653104223311,POST,get_trip_information,327,
1758602090.9559941,128.38973198086023,POST,get_trip_information,327,
1758602090.9602432,131.9549309555441,POST,get_trip_information,327,
1758602090.9618633,285.49199597910047,POST,get_trip_information,904,
1758602090.9620829,120.33804203383625,POST,get_trip_information,327,
1758602090.9636798,126.17966602556407,POST,get_trip_information,327,
1758602090.9643738,123.5214548651129,POST,get_trip_information,327,
1758602090.9733264,300.9634460322559,POST,get_trip_information,904,
1758602090.9801064,297.4181280005723,POST,get_trip_information,904,
1758602090.9803786,108.21818886324763,POST,get_trip_information,327,
1758602090.9934115,119.0691371448338,POST,get_trip_information,327,
1758602090.994726,119.1705979872495,POST,get_trip_information,327,
1758602091.0014787,293.0737780407071,POST,get_trip_information,904,
1758602091.0021167,270.4432839527726,POST,get_trip_information,904,
1758602091.0082662,93.72478700242937,POST,login,341,
1758602091.0098774,1.3772279489785433,GET,home,18128,
1758602091.0125995,294.90387183614075,POST,get_trip_information,904,
1758602091.012855,97.87717182189226,POST,login,341,
1758602091.0145037,1.4356980100274086,GET,home,18128,
1758602091.0157743,286.4120139274746,POST,get_trip_information,904,
1758602091.0173135,105.28550413437188,POST,login,341,
1758602091.0179312,101.97380813769996,POST,login,341,
1758602091.0197663,108.29354799352586,POST,login,341,
1758602091.0219772,3.8076129276305437,GET,home,18128,
1758602091.0226486,5.104370880872011,GET,home,18128,
1758602091.0232644,110.07836391218007,POST,login,341,
1758602091.0238528,109.76127092726529,POST,login,341,
1758602091.0256548,5.654321052134037,GET,home,18128,
1758602091.02763,3.5561269614845514,GET,home,18128,
1758602091.0283,4.812933970242739,GET,home,18128,
1758602091.0301783,27.850043959915638,GET,get_assurance_types,140,403 Client Error:  for url: get_assurance_types
1758602091.0303848,14.400967163965106,GET,get_assurance_types,140,403 Client Error:  for url: get_assurance_types
1758602091.0305555,95.21275106817484,POST,get_trip_information,327,
1758602091.0329304,117.48267686925828,POST,login,341,
1758602091.033564,117.14102583937347,POST,login,341,
1758602091.0341675,120.53372315131128,POST,login,341,
1758602091.034758,276.51583310216665,POST,get_trip_information,904,
1758602091.035906,274.2007658816874,POST,get_trip_information,904,
1758602091.0373225,3.538358025252819,GET,home,18128,
1758602091.0379794,4.79047792032361,GET,home,18128,
1758602091.0402117,281.10434114933014,POST,get_trip_information,904,
1758602091.0404296,273.17254920490086,POST,get_trip_information,904,
1758602091.0410533,6.664823042228818,GET,home,18128,
1758602091.0425103,277.0017799921334,POST,get_trip_information,904,
1758602091.0444202,281.83354693464935,POST,get_trip_information,904,
1758602091.0453563,278.96241401322186,POST,get_trip_information,904,
