latency,cdf
1.6680718399584291,4.1687510421877605e-05
1.6727049369364977,8.337502084375521e-05
1.675644889473915,0.0001250625312656328
1.728641102090478,0.00016675004168751042
1.7400889191776514,0.00020843755210938803
1.754614058881998,0.0002501250625312656
1.7617789562791586,0.0002918125729531432
1.7765050288289783,0.00033350008337502084
1.7883030232042074,0.00037518759379689845
1.7897530924528835,0.00041687510421877606
1.797339180484414,0.00045856261464065367
1.798079116269946,0.0005002501250625312
1.8043869640678167,0.0005419376354844088
1.811391906812787,0.0005836251459062865
1.812088070437312,0.0006253126563281641
1.8187400419265032,0.0006670001667500417
1.8205840606242416,0.0007086876771719193
1.8241768702864647,0.0007503751875937969
1.824852777644992,0.0007920626980156745
1.8256010953336956,0.0008337502084375521
1.828719861805439,0.0008754377188594297
1.8374440260231493,0.0009171252292813073
1.8392519559711216,0.000958812739703185
1.8410461489111185,0.0010005002501250625
1.8452620133757591,0.00104218776054694
1.850859960541129,0.0010838752709688177
1.8588409293442965,0.0011255627813906953
1.864169025793672,0.001167250291812573
1.8721888773143287,0.0012089378022344505
1.8741260282695291,0.0012506253126563281
1.8761272076517344,0.0012923128230782057
1.87965901568532,0.0013340003335000834
1.880020136013627,0.001375687843921961
1.8809970933943987,0.0014173753543438386
1.8911110237240791,0.0014590628647657162
1.8926020711660383,0.0015007503751875938
1.893107080832124,0.0015424378856094714
1.894317800179124,0.001584125396031349
1.8952051177620888,0.0016258129064532266
1.902605872601271,0.0016675004168751042
1.9213189370930197,0.0017091879272969819
1.9254761282354595,0.0017508754377188595
1.932809827849269,0.001792562948140737
1.9417630974203348,0.0018342504585626147
1.9440208561718464,0.0018759379689844923
1.94734800606966,0.00191762547940637
1.94809609092772,0.0019593129898282475
1.949333120137453,0.002001000500250125
1.9584731198847292,0.0020426880106720027
1.9607578869909048,0.00208437552109388
1.9626100547611716,0.002126063031515758
1.9682769197970629,0.0021677505419376354
1.968814991414547,0.002209438052359513
1.9725228194147348,0.0022511255627813906
1.9733719527721405,0.0022928130732032684
1.9742350559681652,0.002334500583625146
1.9775149412453172,0.0023761880940470236
1.9836679566651585,0.002417875604468901
1.9837389700114727,0.002459563114890779
1.9864309579133987,0.0025012506253126563
1.987301977351308,0.002542938135734534
1.989196054637432,0.0025846256461564115
1.9911169074475763,0.0026263131565782893
1.991479890421033,0.0026680006670001667
1.99706107378006,0.0027096881774220445
2.0021640229970217,0.002751375687843922
2.0041530951857567,0.0027930631982657998
2.007327973842621,0.002834750708687677
2.01570987701416,0.002876438219109555
2.01757182367146,0.0029181257295314324
2.030976116657257,0.00295981323995331
2.0316028967499733,0.0030015007503751876
2.0381780341267586,0.003043188260797065
2.043333137407899,0.003084875771218943
2.044853055849672,0.00312656328164082
2.045335946604609,0.003168250792062698
2.0478679798543453,0.0032099383024845754
2.053886884823441,0.0032516258129064533
2.0544470753520727,0.0032933133233283307
2.0550410263240337,0.0033350008337502085
2.0578789990395308,0.003376688344172086
2.062855986878276,0.0034183758545939637
2.063118852674961,0.003460063365015841
2.06555612385273,0.003501750875437719
2.068722853437066,0.0035434383858595963
2.0713380072265863,0.003585125896281474
2.07252218388021,0.0036268134067033516
2.07375711761415,0.0036685009171252294
2.074894029647112,0.0037101884275471068
2.076162025332451,0.0037518759379689846
2.078745979815721,0.003793563448390862
2.080073114484549,0.00383525095881274
2.081633079797029,0.0038769384692346172
2.087522996589541,0.003918625979656495
2.087902976199985,0.003960313490078373
2.089593093842268,0.00400200100050025
2.0919968374073505,0.004043688510922128
2.0931221079081297,0.0040853760213440055
2.095955889672041,0.004127063531765883
2.0963959395885468,0.00416875104218776
2.09671282209456,0.004210438552609638
2.1033461671322584,0.004252126063031516
2.106026979163289,0.004293813573453394
2.110539935529232,0.004335501083875271
2.1165739744901657,0.0043771885942971486
2.1220410708338022,0.004418876104719026
2.1228131372481585,0.004460563615140904
2.1229840349406004,0.004502251125562781
2.126009901985526,0.004543938635984659
2.127846935763955,0.004585626146406537
2.129045082256198,0.004627313656828414
2.133080968633294,0.004669001167250292
2.134949900209904,0.0047106886776721694
2.1367911249399185,0.004752376188094047
2.1376560907810926,0.004794063698515924
2.138593001291156,0.004835751208937802
2.140502212569117,0.00487743871935968
2.1422042045742278,0.004919126229781558
2.142300829291344,0.004960813740203435
2.144648926332593,0.0050025012506253125
2.145086880773306,0.00504418876104719
2.14868295006454,0.005085876271469068
2.1528848446905613,0.005127563781890945
2.1629040129482746,0.005169251292312823
2.1629859693348408,0.005210938802734701
2.163219964131713,0.005252626313156579
2.164680976420641,0.005294313823578456
2.167892875149846,0.005336001334000333
2.1823961287736893,0.005377688844422211
2.1826059091836214,0.005419376354844089
2.1878029219806194,0.005461063865265966
2.188533078879118,0.005502751375687844
2.1897139959037304,0.005544438886109722
2.192620886489749,0.0055861263965315995
2.1946770139038563,0.0056278139069534765
2.1961750462651253,0.005669501417375354
2.197391120716929,0.005711188927797232
2.2021490149199963,0.00575287643821911
2.2050829138606787,0.005794563948640987
2.2063669748604298,0.005836251459062865
2.2122550290077925,0.005877938969484743
2.213470870628953,0.00591962647990662
2.2141230292618275,0.005961313990328497
2.215541899204254,0.006003001500750375
2.217694884166121,0.006044689011172253
2.2201859392225742,0.00608637652159413
2.220363123342395,0.006128064032016008
2.2232308983802795,0.006169751542437886
2.224206924438477,0.0062114390528597635
2.2252940107136965,0.00625312656328164
2.225930104032159,0.006294814073703518
2.227932913228869,0.006336501584125396
2.2298479452729225,0.006378189094547274
2.234382089227438,0.006419876604969151
2.2369648795574903,0.006461564115391029
2.2375578992068768,0.0065032516258129065
2.2380570881068707,0.006544939136234784
2.2403860930353403,0.006586626646656661
2.243709983304143,0.006628314157078539
