Iteration,Timestamp,Metric,Value,Unit
5,2025-10-20 19:47:54,outdegree_throughput,1420.5075341693534,nodes/second
5,2025-10-20 19:47:54,indegree_time,2.8743648529052734,seconds
5,2025-10-20 19:47:54,indegree_throughput,828.3569142565171,nodes/second
5,2025-10-20 19:47:54,top_influencers_time,1.4104738235473633,seconds
5,2025-10-20 19:47:54,stats_time,2.3665242195129395,seconds
5,2025-10-20 19:47:54,avg_out_degree,16.97037643207856,edges
5,2025-10-20 19:47:54,max_out_degree,893,edges
5,2025-10-20 19:47:54,avg_in_degree,43.54850902981941,edges
5,2025-10-20 19:47:54,max_in_degree,457,edges
5,2025-10-20 19:47:54,total_processing_time,14.340604543685913,seconds
5,2025-10-20 19:47:54,overall_throughput,7230.448317860747,edges/second
6,2025-10-20 19:48:17,download_time,0.728243350982666,seconds
6,2025-10-20 19:48:17,read_time,2.9831175804138184,seconds
6,2025-10-20 19:48:17,total_edges,103689,edges
6,2025-10-20 19:48:17,count_time,1.518505573272705,seconds
6,2025-10-20 19:48:17,count_throughput,68283.58211193653,edges/second
6,2025-10-20 19:48:17,total_nodes,7115,nodes
6,2025-10-20 19:48:17,unique_nodes_time,2.092172145843506,seconds
6,2025-10-20 19:48:17,outdegree_time,4.281789064407349,seconds
6,2025-10-20 19:48:17,outdegree_throughput,1426.973610351284,nodes/second
6,2025-10-20 19:48:17,indegree_time,2.91630220413208,seconds
6,2025-10-20 19:48:17,indegree_throughput,816.444878938261,nodes/second
6,2025-10-20 19:48:17,top_influencers_time,1.3116474151611328,seconds
6,2025-10-20 19:48:17,stats_time,2.1752517223358154,seconds
6,2025-10-20 19:48:17,avg_out_degree,16.97037643207856,edges
6,2025-10-20 19:48:17,max_out_degree,893,edges
6,2025-10-20 19:48:17,avg_in_degree,43.54850902981941,edges
6,2025-10-20 19:48:17,max_in_degree,457,edges
6,2025-10-20 19:48:17,total_processing_time,14.295668125152588,seconds
6,2025-10-20 19:48:17,overall_throughput,7253.176213398788,edges/second
7,2025-10-20 19:48:41,download_time,0.7592580318450928,seconds
7,2025-10-20 19:48:41,read_time,3.154120445251465,seconds
7,2025-10-20 19:48:41,total_edges,103689,edges
7,2025-10-20 19:48:41,count_time,1.9107470512390137,seconds
7,2025-10-20 19:48:41,count_throughput,54266.209613022,edges/second
7,2025-10-20 19:48:41,total_nodes,7115,nodes
7,2025-10-20 19:48:41,unique_nodes_time,2.2734928131103516,seconds
7,2025-10-20 19:48:41,outdegree_time,4.0668981075286865,seconds
7,2025-10-20 19:48:41,outdegree_throughput,1502.3735137816955,nodes/second
7,2025-10-20 19:48:41,indegree_time,2.519200325012207,seconds
7,2025-10-20 19:48:41,indegree_throughput,945.1411927665827,nodes/second
7,2025-10-20 19:48:41,top_influencers_time,1.2208995819091797,seconds
7,2025-10-20 19:48:41,stats_time,2.4093034267425537,seconds
7,2025-10-20 19:48:41,avg_out_degree,16.97037643207856,edges
7,2025-10-20 19:48:41,max_out_degree,893,edges
7,2025-10-20 19:48:41,avg_in_degree,43.54850902981941,edges
7,2025-10-20 19:48:41,max_in_degree,457,edges
7,2025-10-20 19:48:41,total_processing_time,14.400541305541992,seconds
7,2025-10-20 19:48:41,overall_throughput,7200.354333909358,edges/second
8,2025-10-20 19:49:03,download_time,0.6348750591278076,seconds
8,2025-10-20 19:49:03,read_time,3.0862138271331787,seconds
8,2025-10-20 19:49:03,total_edges,103689,edges
8,2025-10-20 19:49:03,count_time,1.6354427337646484,seconds
8,2025-10-20 19:49:03,count_throughput,63401.1805239532,edges/second
8,2025-10-20 19:49:03,total_nodes,7115,nodes
8,2025-10-20 19:49:03,unique_nodes_time,1.6558036804199219,seconds
8,2025-10-20 19:49:03,outdegree_time,3.834048271179199,seconds
8,2025-10-20 19:49:03,outdegree_throughput,1593.6158253220974,nodes/second
8,2025-10-20 19:49:03,indegree_time,2.4959030151367188,seconds
8,2025-10-20 19:49:03,indegree_throughput,953.9633493609828,nodes/second
8,2025-10-20 19:49:03,top_influencers_time,1.1897518634796143,seconds
8,2025-10-20 19:49:03,stats_time,2.114827871322632,seconds
8,2025-10-20 19:49:03,avg_out_degree,16.97037643207856,edges
8,2025-10-20 19:49:03,max_out_degree,893,edges
8,2025-10-20 19:49:03,avg_in_degree,43.54850902981941,edges
8,2025-10-20 19:49:03,max_in_degree,457,edges
8,2025-10-20 19:49:03,total_processing_time,12.925777435302734,seconds
8,2025-10-20 19:49:03,overall_throughput,8021.877254114387,edges/second
9,2025-10-20 19:49:27,download_time,0.599686861038208,seconds
9,2025-10-20 19:49:27,read_time,3.0201804637908936,seconds
9,2025-10-20 19:49:27,total_edges,103689,edges
9,2025-10-20 19:49:27,count_time,1.6072704792022705,seconds
9,2025-10-20 19:49:27,count_throughput,64512.47711055049,edges/second
9,2025-10-20 19:49:27,total_nodes,7115,nodes
9,2025-10-20 19:49:27,unique_nodes_time,2.174729108810425,seconds
9,2025-10-20 19:49:27,outdegree_time,4.587998628616333,seconds
9,2025-10-20 19:49:27,outdegree_throughput,1331.735358831761,nodes/second
9,2025-10-20 19:49:27,indegree_time,2.9530365467071533,seconds
9,2025-10-20 19:49:27,indegree_throughput,806.2887005766945,nodes/second
9,2025-10-20 19:49:27,top_influencers_time,1.2782959938049316,seconds
9,2025-10-20 19:49:27,stats_time,2.2172975540161133,seconds
9,2025-10-20 19:49:27,avg_out_degree,16.97037643207856,edges
9,2025-10-20 19:49:27,max_out_degree,893,edges
9,2025-10-20 19:49:27,avg_in_degree,43.54850902981941,edges
9,2025-10-20 19:49:27,max_in_degree,457,edges
9,2025-10-20 19:49:27,total_processing_time,14.818628311157227,seconds
9,2025-10-20 19:49:27,overall_throughput,6997.206342096494,edges/second
10,2025-10-20 19:49:50,download_time,0.6156914234161377,seconds
10,2025-10-20 19:49:50,read_time,3.203443765640259,seconds
10,2025-10-20 19:49:50,total_edges,103689,edges
10,2025-10-20 19:49:50,count_time,1.6228218078613281,seconds
10,2025-10-20 19:49:50,count_throughput,63894.26090881097,edges/second
10,2025-10-20 19:49:50,total_nodes,7115,nodes
10,2025-10-20 19:49:50,unique_nodes_time,2.1279563903808594,seconds
10,2025-10-20 19:49:50,outdegree_time,4.0762574672698975,seconds
10,2025-10-20 19:49:50,outdegree_throughput,1498.9239637240619,nodes/second
10,2025-10-20 19:49:50,indegree_time,2.899197816848755,seconds
10,2025-10-20 19:49:50,indegree_throughput,821.2616559528169,nodes/second
10,2025-10-20 19:49:50,top_influencers_time,1.3168361186981201,seconds
10,2025-10-20 19:49:50,stats_time,2.1321444511413574,seconds
10,2025-10-20 19:49:50,avg_out_degree,16.97037643207856,edges
10,2025-10-20 19:49:50,max_out_degree,893,edges
10,2025-10-20 19:49:50,avg_in_degree,43.54850902981941,edges
10,2025-10-20 19:49:50,max_in_degree,457,edges
10,2025-10-20 19:49:50,total_processing_time,14.175214052200317,seconds
10,2025-10-20 19:49:50,overall_throughput,7314.81017628126,edges/second
11,2025-10-20 19:50:14,download_time,0.7447183132171631,seconds
11,2025-10-20 19:50:14,read_time,2.97306489944458,seconds
11,2025-10-20 19:50:14,total_edges,103689,edges
11,2025-10-20 19:50:14,count_time,1.648054599761963,seconds
11,2025-10-20 19:50:14,count_throughput,62915.99805915189,edges/second
11,2025-10-20 19:50:14,total_nodes,7115,nodes
11,2025-10-20 19:50:14,unique_nodes_time,2.2078137397766113,seconds
11,2025-10-20 19:50:14,outdegree_time,3.9991652965545654,seconds
11,2025-10-20 19:50:14,outdegree_throughput,1527.8188189080356,nodes/second
11,2025-10-20 19:50:14,indegree_time,2.8202314376831055,seconds
11,2025-10-20 19:50:14,indegree_throughput,844.256952881872,nodes/second
11,2025-10-20 19:50:14,top_influencers_time,1.1715359687805176,seconds
11,2025-10-20 19:50:14,stats_time,2.0070345401763916,seconds
11,2025-10-20 19:50:14,avg_out_degree,16.97037643207856,edges
11,2025-10-20 19:50:14,max_out_degree,893,edges
11,2025-10-20 19:50:14,avg_in_degree,43.54850902981941,edges
11,2025-10-20 19:50:14,max_in_degree,457,edges
11,2025-10-20 19:50:14,total_processing_time,13.853835582733154,seconds
11,2025-10-20 19:50:14,overall_throughput,7484.4976599284655,edges/second
12,2025-10-20 19:50:42,download_time,0.609673023223877,seconds
12,2025-10-20 19:50:42,read_time,3.4723076820373535,seconds
12,2025-10-20 19:50:42,total_edges,103689,edges
12,2025-10-20 19:50:42,count_time,1.8789870738983154,seconds
12,2025-10-20 19:50:42,count_throughput,55183.45572483236,edges/second
12,2025-10-20 19:50:42,total_nodes,7115,nodes
12,2025-10-20 19:50:42,unique_nodes_time,3.1765506267547607,seconds
12,2025-10-20 19:50:42,outdegree_time,5.613462924957275,seconds
12,2025-10-20 19:50:42,outdegree_throughput,1088.4546814828218,nodes/second
12,2025-10-20 19:50:42,indegree_time,3.4930691719055176,seconds
12,2025-10-20 19:50:42,indegree_throughput,681.6355138770789,nodes/second
12,2025-10-20 19:50:42,top_influencers_time,1.4271576404571533,seconds
12,2025-10-20 19:50:42,stats_time,2.76663875579834,seconds
12,2025-10-20 19:50:42,avg_out_degree,16.97037643207856,edges
12,2025-10-20 19:50:42,max_out_degree,893,edges
12,2025-10-20 19:50:42,avg_in_degree,43.54850902981941,edges
12,2025-10-20 19:50:42,max_in_degree,457,edges
12,2025-10-20 19:50:42,total_processing_time,18.355866193771362,seconds
12,2025-10-20 19:50:42,overall_throughput,5648.820867695389,edges/second
13,2025-10-20 19:51:13,download_time,1.177363634109497,seconds
13,2025-10-20 19:51:13,read_time,3.4994802474975586,seconds
13,2025-10-20 19:51:13,total_edges,103689,edges
13,2025-10-20 19:51:13,count_time,1.9787201881408691,seconds
13,2025-10-20 19:51:13,count_throughput,52402.052913515916,edges/second
13,2025-10-20 19:51:13,total_nodes,7115,nodes
13,2025-10-20 19:51:13,unique_nodes_time,2.8715784549713135,seconds
13,2025-10-20 19:51:13,outdegree_time,5.928643703460693,seconds
13,2025-10-20 19:51:13,outdegree_throughput,1030.5898457742442,nodes/second
13,2025-10-20 19:51:13,indegree_time,4.110103130340576,seconds
13,2025-10-20 19:51:13,indegree_throughput,579.3041985792465,nodes/second
13,2025-10-20 19:51:13,top_influencers_time,1.8983235359191895,seconds
13,2025-10-20 19:51:13,stats_time,3.0053210258483887,seconds
