timestamp,method,endpoint,response_time_ms,status_code
1758655191790,GET,/category.html,10.184240061789751,200
1758655194736,GET,/,4.744956037029624,200
1758655196419,GET,/,4.306741990149021,200
1758655198537,GET,/category.html,29.94804084300995,200
1758655199729,GET,/,4.036587895825505,200
1758655202429,GET,/basket.html,4.4384729117155075,200
1758655203844,GET,/detail.html,7.172777783125639,200
1758655205702,GET,/,4.359937040135264,200
1758655207862,GET,/basket.html,13.157389126718044,200
1758655210787,GET,/basket.html,4.340164829045534,200
1758655213270,GET,/detail.html,4.861557157710195,200
1758655214462,GET,/detail.html,4.953715950250626,200
1758655216861,GET,/detail.html,4.4589838944375515,200
1758655218874,GET,/,4.545719129964709,200
1758655221258,GET,/,4.539251094684005,200
1758655223853,GET,/detail.html,4.683661973103881,200
1758655226020,GET,/,4.184741992503405,200
1758655228529,GET,/category.html,4.550460958853364,200
1758655230306,GET,/category.html,4.366974113509059,200
1758655232982,GET,/detail.html,4.76989708840847,200
1758655234250,GET,/basket.html,4.442295990884304,200
1758655236930,GET,/,3.8452299777418375,200
1758655238788,GET,/,4.1803028434515,200
1758655241204,GET,/detail.html,4.401833983138204,200
1758655242992,GET,/basket.html,3.9113860111683607,200
1758655244682,GET,/basket.html,3.8532079197466373,200
1758655246299,GET,/category.html,4.448358900845051,200
1758655247736,GET,/category.html,5.255773896351457,200
1758655249957,GET,/detail.html,4.600328858941793,200
1758655252435,GET,/,4.392914939671755,200
1758655254362,GET,/,4.495191853493452,200
1758655256339,GET,/basket.html,4.36705001629889,200
1758655259336,GET,/,4.449260886758566,200
1758655262267,GET,/detail.html,4.892483819276094,200
1758655263387,GET,/detail.html,4.595311125740409,200
1758655265122,GET,/,4.746966063976288,200
1758655266807,GET,/category.html,5.770149175077677,200
1758655269031,GET,/,4.376024007797241,200
1758655271144,GET,/,4.14596195332706,200
1758655273021,GET,/basket.html,4.588323179632425,200
1758655275557,GET,/category.html,3.927015932276845,200
1758655277921,GET,/basket.html,4.716545110568404,200
1758655280701,GET,/detail.html,4.726623184978962,200
1758655282141,GET,/,4.083944018930197,200
1758655284358,GET,/,4.952790914103389,200
1758655286437,GET,/detail.html,4.487637197598815,200
1758655287656,GET,/detail.html,4.758042050525546,200
1758655289613,GET,/,4.224571865051985,200
1758655290889,GET,/,5.05804386921227,200
1758655293238,GET,/,4.3927880469709635,200
1758655295242,GET,/,2.96211801469326,200
1758655296599,GET,/basket.html,4.78466902859509,200
1758655299205,GET,/,4.531435901299119,200
1758655300233,GET,/,5.500453989952803,200
1758655302032,GET,/basket.html,4.3171190191060305,200
1758655303231,GET,/,4.635509103536606,200
1758655305119,GET,/detail.html,5.321549018844962,200
1758655306244,GET,/,4.172665998339653,200
1758655308345,GET,/,4.357827128842473,200
1758655310959,GET,/,4.225160926580429,200
1758655313196,GET,/category.html,4.059080965816975,200
1758655315091,GET,/detail.html,4.808019148185849,200
1758655316827,GET,/,5.506610963493586,200
1758655318689,GET,/,4.1879278142005205,200
1758655321430,GET,/basket.html,4.230804042890668,200
1758655322864,GET,/,4.033822100609541,200
1758655325125,GET,/,4.063229076564312,200
1758655327667,GET,/,4.173822933807969,200
1758655329974,GET,/,4.29014815017581,200
1758655332061,GET,/,4.115409916266799,200
1758655334339,GET,/,4.328422946855426,200
1758655335856,GET,/,3.9973589591681957,200
1758655337301,GET,/detail.html,4.561890847980976,200
1758655339549,GET,/category.html,4.955246113240719,200
1758655342165,GET,/detail.html,5.215304903686047,200
1758655344681,GET,/,5.064144963398576,200
1758655345800,GET,/,4.019006155431271,200
1758655347571,GET,/,3.882738994434476,200
1758655349283,GET,/detail.html,4.362395964562893,200
1758655351713,GET,/category.html,4.219820024445653,200
1758655353719,GET,/detail.html,4.325171001255512,200
1758655355089,GET,/,4.746193066239357,200
1758655356552,GET,/basket.html,4.853612976148725,200
1758655357562,GET,/detail.html,4.227353958413005,200
1758655359381,GET,/category.html,3.569368040189147,200
1758655361386,GET,/category.html,3.9608769584447145,200
1758655362980,GET,/basket.html,4.30117012001574,200
1758655365200,GET,/basket.html,4.395339172333479,200
1758655367567,GET,/basket.html,4.47276490740478,200
1758655370560,GET,/detail.html,4.489552928134799,200
1758655371883,GET,/,3.767478046938777,200
1758655373475,GET,/basket.html,4.06588613986969,200
1758655376045,GET,/detail.html,4.325296031311154,200
1758655378189,GET,/detail.html,4.638558020815253,200
1758655379419,GET,/,4.187979968264699,200
1758655382212,GET,/category.html,4.173783119767904,200
1758655385136,GET,/category.html,4.453801084309816,200
1758655386366,GET,/detail.html,5.009080050513148,200
1758655387375,GET,/,3.6725380923599005,200
1758655390250,GET,/detail.html,4.4781670439988375,200
1758655392026,GET,/detail.html,5.092944018542767,200
1758655393981,GET,/category.html,3.8775941357016563,200
1758655395662,GET,/,2.803176175802946,200
1758655397050,GET,/detail.html,4.397421143949032,200
1758655399879,GET,/,5.318989977240562,200
1758655401543,GET,/basket.html,5.52488979883492,200
1758655404352,GET,/detail.html,4.284235881641507,200
1758655406309,GET,/basket.html,4.340472165495157,200
1758655408126,GET,/detail.html,4.484018078073859,200
1758655410421,GET,/,4.1572898626327515,200
1758655411561,GET,/,4.057049984112382,200
1758655413022,GET,/basket.html,3.9729909040033817,200
1758655415264,GET,/detail.html,4.521020920947194,200
1758655417559,GET,/detail.html,4.751104163005948,200
1758655419619,GET,/,4.783222917467356,200
