timestamp,method,endpoint,response_time_ms,status_code
1758634027597,GET,/category.html,471.619286108762,200
1758634027598,GET,/detail.html,470.53257608786225,200
1758634027599,GET,/,472.48614113777876,200
1758634027600,GET,/basket.html,473.2660329900682,200
1758634027600,GET,/,473.9972040988505,200
1758634027600,GET,/,473.01001101732254,200
1758634027601,GET,/detail.html,472.44790801778436,200
1758634027602,GET,/,474.2205759976059,200
1758634027603,GET,/detail.html,475.28183087706566,200
1758634027604,GET,/detail.html,474.4987851008773,200
1758634027604,GET,/,475.5975669249892,200
1758634027607,GET,/,476.6673129051924,200
1758634027607,GET,/category.html,476.10692703165114,200
1758634027607,GET,/detail.html,477.62276185676455,200
1758634027611,GET,/category.html,478.47491200082004,200
1758634027611,GET,/detail.html,478.35497790947556,200
1758634027611,GET,/,480.2839928306639,200
1758634027612,GET,/,479.18302612379193,200
1758634027612,GET,/detail.html,479.65000197291374,200
1758634027612,GET,/detail.html,480.0744019448757,200
1758634027614,GET,/category.html,479.4542121235281,200
1758634027614,GET,/,480.1703600678593,200
1758634027614,GET,/basket.html,480.64517788589,200
1758634027688,GET,/category.html,553.1656979583204,200
1758634027689,GET,/basket.html,553.5257700830698,200
1758634027689,GET,/detail.html,554.3314339593053,200
1758634027691,GET,/,554.5463678427041,200
1758634027691,GET,/category.html,555.668248096481,200
1758634027692,GET,/detail.html,556.4685659483075,200
1758634027695,GET,/basket.html,558.0076698679477,200
1758634027695,GET,/,557.0438778959215,200
1758634027695,GET,/,557.7969800215214,200
1758634027699,GET,/detail.html,558.7127162143588,200
1758634027699,GET,/,560.0170129910111,200
1758634027699,GET,/,560.7623991090804,200
1758634027699,GET,/,560.6258169282228,200
1758634027699,GET,/,561.8646908551455,200
1758634027705,GET,/basket.html,563.4600229095668,200
1758634027705,GET,/detail.html,563.9668009243906,200
1758634027706,GET,/,564.6722780074924,200
1758634027706,GET,/,565.4210378415883,200
1758634027706,GET,/category.html,565.2487548068166,200
1758634027706,GET,/basket.html,566.5573910810053,200
1758634027706,GET,/basket.html,566.9777041766793,200
1758634027711,GET,/category.html,565.8517880365252,200
1758634027711,GET,/basket.html,567.275081994012,200
1758634027711,GET,/,566.7976199183613,200
1758634027711,GET,/category.html,568.7541770748794,200
1758634027711,GET,/,568.6044739559293,200
1758634027711,GET,/detail.html,569.34082810767,200
1758634027789,GET,/detail.html,645.9081210196018,200
1758634027790,GET,/detail.html,646.2617311626673,200
1758634027795,GET,/detail.html,650.1750501338392,200
1758634027795,GET,/detail.html,648.9094130229205,200
1758634027795,GET,/category.html,649.7454380150884,200
1758634027804,GET,/basket.html,655.7159188669175,200
1758634027804,GET,/detail.html,657.7966709155589,200
1758634027804,GET,/detail.html,657.0407189428806,200
1758634027804,GET,/category.html,656.9347528275102,200
1758634027805,GET,/detail.html,656.2901630531996,200
1758634027805,GET,/basket.html,658.2475320901722,200
