timestamp,method,endpoint,response_time_ms,status_code
1758632371376,GET,/detail.html,3863.1622679531574,200
1758632371379,GET,/,3863.9265198726207,200
1758632371379,GET,/basket.html,3865.1847448199987,200
1758632371380,GET,/category.html,3866.071922937408,200
1758632371477,GET,/,3963.7705250643194,200
1758632371480,GET,/detail.html,3964.5246928557754,200
1758632371480,GET,/detail.html,3965.9828778821975,200
1758632371483,GET,/,3970.9276389330626,200
1758632371484,GET,/basket.html,3967.6368520595133,200
1758632371484,GET,/detail.html,3968.532689847052,200
1758632371678,GET,/category.html,4161.835036007687,200
1758632371678,GET,/detail.html,4161.224513081834,200
1758632371684,GET,/,4164.661791874096,200
1758632371684,GET,/detail.html,4165.23715807125,200
1758632371684,GET,/,4166.349188191816,200
1758632371684,GET,/category.html,4165.933711919934,200
1758632371685,GET,/detail.html,4167.836196953431,200
1758632371686,GET,/detail.html,4166.349824983627,200
1758632371776,GET,/detail.html,4256.29733200185,200
1758632371779,GET,/detail.html,4257.949020946398,200
1758632371779,GET,/category.html,4258.49412381649,200
1758632371785,GET,/detail.html,4261.982353869826,200
1758632371785,GET,/,4262.839884962887,200
1758632371785,GET,/,4263.330840971321,200
1758632371785,GET,/detail.html,4263.851125957444,200
1758632371785,GET,/detail.html,4265.000828076154,200
1758632371876,GET,/,4352.995569817722,200
1758632371878,GET,/basket.html,4354.510720819235,200
1758632371878,GET,/,4355.047603836283,200
1758632371885,GET,/basket.html,4359.297003829852,200
1758632371885,GET,/,4359.846184961498,200
1758632371885,GET,/detail.html,4359.492749907076,200
1758632371885,GET,/basket.html,4360.90174713172,200
1758632371885,GET,/,4361.364836804569,200
1758632371886,GET,/,4361.825671978295,200
1758632371977,GET,/,4450.934788910672,200
1758632371978,GET,/,4451.493650907651,200
1758632371983,GET,/,4454.816480865702,200
1758632371983,GET,/detail.html,4455.395773053169,200
1758632371984,GET,/basket.html,4456.255748169497,200
1758632371984,GET,/,4457.040557172149,200
1758632371984,GET,/detail.html,4456.948902923614,200
1758632371987,GET,/category.html,4457.953341072425,200
1758632371987,GET,/category.html,4458.4977380000055,200
1758632372075,GET,/category.html,4546.1200550198555,200
1758632372076,GET,/detail.html,4547.000447055325,200
1758632372079,GET,/category.html,4549.275543773547,200
1758632372080,GET,/detail.html,4549.258759943768,200
1758632372085,GET,/detail.html,4553.2146950718015,200
1758632372085,GET,/,4554.053232073784,200
1758632372086,GET,/category.html,4554.013147950172,200
1758632372086,GET,/category.html,4554.829130880535,200
1758632372086,GET,/detail.html,4555.332688847557,200
1758632372176,GET,/,4643.728516995907,200
1758632372178,GET,/detail.html,4645.157824968919,200
1758632372178,GET,/detail.html,4644.784132950008,200
1758632372182,GET,/,4647.414069855586,200
1758632372182,GET,/detail.html,4649.025022052228,200
1758632372183,GET,/detail.html,4649.876695824787,200
1758632372275,GET,/detail.html,4740.738834952936,200
1758632372276,GET,/category.html,4740.992869017646,200
1758632372278,GET,/detail.html,4743.3519549667835,200
1758632372279,GET,/,4743.012645049021,200
1758632372281,GET,/detail.html,4744.899056153372,200
1758632372282,GET,/detail.html,4745.486564002931,200
1758632372377,GET,/,4839.642324019223,200
1758632372379,GET,/,4841.347902780399,200
1758632372379,GET,/,4841.326011810452,200
1758632372384,GET,/basket.html,4844.640683149919,200
1758632372384,GET,/,4845.197450136766,200
1758632372385,GET,/,4845.6847600173205,200
1758632372385,GET,/,4846.453391946852,200
1758632372385,GET,/category.html,4846.970055019483,200
1758632372577,GET,/category.html,5036.849334137514,200
1758632372580,GET,/category.html,5040.281384950504,200
1758632372581,GET,/detail.html,5039.688085904345,200
1758632372581,GET,/category.html,5040.184932062402,200
