Iteration,Timestamp,Metric,Value,Unit
5,2025-10-20 20:10:48,outdegree_throughput,1133.8684220143723,nodes/second
5,2025-10-20 20:10:48,indegree_time,3.790670394897461,seconds
5,2025-10-20 20:10:48,indegree_throughput,628.1210846516786,nodes/second
5,2025-10-20 20:10:48,top_influencers_time,1.5766236782073975,seconds
5,2025-10-20 20:10:48,stats_time,3.1109230518341064,seconds
5,2025-10-20 20:10:48,avg_out_degree,16.97037643207856,edges
5,2025-10-20 20:10:48,max_out_degree,893,edges
5,2025-10-20 20:10:48,avg_in_degree,43.54850902981941,edges
5,2025-10-20 20:10:48,max_in_degree,457,edges
5,2025-10-20 20:10:48,total_processing_time,18.80739140510559,seconds
5,2025-10-20 20:10:48,overall_throughput,5513.204769687083,edges/second
6,2025-10-20 20:11:19,download_time,0.6585235595703125,seconds
6,2025-10-20 20:11:19,read_time,3.6043291091918945,seconds
6,2025-10-20 20:11:19,total_edges,103689,edges
6,2025-10-20 20:11:19,count_time,1.792954683303833,seconds
6,2025-10-20 20:11:19,count_throughput,57831.35567538989,edges/second
6,2025-10-20 20:11:19,total_nodes,7115,nodes
6,2025-10-20 20:11:19,unique_nodes_time,2.5041592121124268,seconds
6,2025-10-20 20:11:19,outdegree_time,7.589622497558594,seconds
6,2025-10-20 20:11:19,outdegree_throughput,805.04662807214,nodes/second
6,2025-10-20 20:11:19,indegree_time,4.367201328277588,seconds
6,2025-10-20 20:11:19,indegree_throughput,545.2004203660242,nodes/second
6,2025-10-20 20:11:19,top_influencers_time,1.63130784034729,seconds
6,2025-10-20 20:11:19,stats_time,2.904386043548584,seconds
6,2025-10-20 20:11:19,avg_out_degree,16.97037643207856,edges
6,2025-10-20 20:11:19,max_out_degree,893,edges
6,2025-10-20 20:11:19,avg_in_degree,43.54850902981941,edges
6,2025-10-20 20:11:19,max_in_degree,457,edges
6,2025-10-20 20:11:19,total_processing_time,20.789631605148315,seconds
6,2025-10-20 20:11:19,overall_throughput,4987.534265605871,edges/second
7,2025-10-20 20:11:52,download_time,0.801750898361206,seconds
7,2025-10-20 20:11:52,read_time,3.7480320930480957,seconds
7,2025-10-20 20:11:52,total_edges,103689,edges
7,2025-10-20 20:11:52,count_time,1.8817081451416016,seconds
7,2025-10-20 20:11:52,count_throughput,55103.656891593695,edges/second
7,2025-10-20 20:11:52,total_nodes,7115,nodes
7,2025-10-20 20:11:52,unique_nodes_time,3.2848453521728516,seconds
7,2025-10-20 20:11:52,outdegree_time,6.610557317733765,seconds
7,2025-10-20 20:11:52,outdegree_throughput,924.2791048205651,nodes/second
7,2025-10-20 20:11:52,indegree_time,4.600973606109619,seconds
7,2025-10-20 20:11:52,indegree_throughput,517.4991651415424,nodes/second
7,2025-10-20 20:11:52,top_influencers_time,1.9125759601593018,seconds
7,2025-10-20 20:11:52,stats_time,3.3143012523651123,seconds
7,2025-10-20 20:11:52,avg_out_degree,16.97037643207856,edges
7,2025-10-20 20:11:52,max_out_degree,893,edges
